run,branch,epoch,step,group,bucket,count,mean_entropy,mean_margin,mean_ptrue
nogram,trigram,4,1340,seen,f64-255,65211,3.5109667507747777,0.27307055369306,0.23698076288405945
nogram,trigram,4,1340,seen,f8-15,48849,3.459146893949681,0.2778956721236517,0.2436138692925173
nogram,trigram,5,1680,novel,f0,184590,3.0955452606033464,0.3152648003419937,0.27481353085777943
nogram,trigram,5,1680,novel,f1,0,0.0,0.0,0.0
nogram,trigram,5,1680,novel,f16-63,0,0.0,0.0,0.0
nogram,trigram,5,1680,novel,f2-3,0,0.0,0.0,0.0
nogram,trigram,5,1680,novel,f256+,0,0.0,0.0,0.0
nogram,trigram,5,1680,novel,f4-7,0,0.0,0.0,0.0
nogram,trigram,5,1680,novel,f64-255,0,0.0,0.0,0.0
nogram,trigram,5,1680,novel,f8-15,0,0.0,0.0,0.0
nogram,trigram,5,1680,seen,f0,0,0.0,0.0,0.0
nogram,trigram,5,1680,seen,f1,49598,3.1662947177340377,0.3045513050641692,0.267301632511466
nogram,trigram,5,1680,seen,f16-63,91057,3.3259684255779542,0.289883537075101,0.2527326242030346
nogram,trigram,5,1680,seen,f2-3,49885,3.219021488091843,0.2985784737239798,0.2618701061759171
nogram,trigram,5,1680,seen,f256+,51298,3.322513018774268,0.28417193659548673,0.24197978080273486
nogram,trigram,5,1680,seen,f4-7,49336,3.262416393711483,0.2940708463971908,0.25686062030961465
nogram,trigram,5,1680,seen,f64-255,65211,3.3107028544305237,0.2935174047197913,0.2532853273665258
nogram,trigram,5,1680,seen,f8-15,48849,3.2719671225564246,0.29629664029363634,0.2591243351067595
nogram,trigram,6,2020,novel,f0,184590,3.0244983322973074,0.32437518407375804,0.2821303608049627
nogram,trigram,6,2020,novel,f1,0,0.0,0.0,0.0
nogram,trigram,6,2020,novel,f16-63,0,0.0,0.0,0.0
nogram,trigram,6,2020,novel,f2-3,0,0.0,0.0,0.0
nogram,trigram,6,2020,novel,f256+,0,0.0,0.0,0.0
nogram,trigram,6,2020,novel,f4-7,0,0.0,0.0,0.0
nogram,trigram,6,2020,novel,f64-255,0,0.0,0.0,0.0
nogram,trigram,6,2020,novel,f8-15,0,0.0,0.0,0.0
nogram,trigram,6,2020,seen,f0,0,0.0,0.0,0.0
nogram,trigram,6,2020,seen,f1,49598,3.092998413281465,0.31340362082706713,0.27470562841489016
nogram,trigram,6,2020,seen,f16-63,91057,3.2533876224472493,0.2976584255756956,0.2597320066123636
nogram,trigram,6,2020,seen,f2-3,49885,3.144010725691283,0.3073306232328812,0.269771276961619
nogram,trigram,6,2020,seen,f256+,51298,3.28167094745895,0.28552198684672486,0.2451097457253038
nogram,trigram,6,2020,seen,f4-7,49336,3.187755370577179,0.30305860432444615,0.2638962457019551
nogram,trigram,6,2020,seen,f64-255,65211,3.2357777066532165,0.30106388931143874,0.25976754239384214
nogram,trigram,6,2020,seen,f8-15,48849,3.2001315203269813,0.3038422149096261,0.2663349812681202
nogram,trigram,7,2350,novel,f0,184590,2.9331637596330618,0.33335059133756734,0.2869720692394056
nogram,trigram,7,2350,novel,f1,0,0.0,0.0,0.0
nogram,trigram,7,2350,novel,f16-63,0,0.0,0.0,0.0
nogram,trigram,7,2350,novel,f2-3,0,0.0,0.0,0.0
nogram,trigram,7,2350,novel,f256+,0,0.0,0.0,0.0
nogram,trigram,7,2350,novel,f4-7,0,0.0,0.0,0.0
nogram,trigram,7,2350,novel,f64-255,0,0.0,0.0,0.0
nogram,trigram,7,2350,novel,f8-15,0,0.0,0.0,0.0
nogram,trigram,7,2350,seen,f0,0,0.0,0.0,0.0
nogram,trigram,7,2350,seen,f1,49598,2.993220572537207,0.3242264487143888,0.2801627825405731
nogram,trigram,7,2350,seen,f16-63,91057,3.150277029667293,0.30647528187051465,0.2657131650536134
nogram,trigram,7,2350,seen,f2-3,49885,3.048413620360944,0.31738695006616324,0.27503740378101893
nogram,trigram,7,2350,seen,f256+,51298,3.180453806705299,0.29390482949362406,0.24996448719423317
nogram,trigram,7,2350,seen,f4-7,49336,3.087798027928872,0.31379114502916094,0.2701892138963205
nogram,trigram,7,2350,seen,f64-255,65211,3.130713003241301,0.31020853137112864,0.26589432254911816
nogram,trigram,7,2350,seen,f8-15,48849,3.1013238817503934,0.3137653452013474,0.27181392332444076
nogram,trigram,8,2690,novel,f0,184590,2.8762974187270633,0.34005156109062395,0.2906513363116703
nogram,trigram,8,2690,novel,f1,0,0.0,0.0,0.0
nogram,trigram,8,2690,novel,f16-63,0,0.0,0.0,0.0
nogram,trigram,8,2690,novel,f2-3,0,0.0,0.0,0.0
nogram,trigram,8,2690,novel,f256+,0,0.0,0.0,0.0
nogram,trigram,8,2690,novel,f4-7,0,0.0,0.0,0.0
nogram,trigram,8,2690,novel,f64-255,0,0.0,0.0,0.0
nogram,trigram,8,2690,novel,f8-15,0,0.0,0.0,0.0
nogram,trigram,8,2690,seen,f0,0,0.0,0.0,0.0
nogram,trigram,8,2690,seen,f1,49598,2.9474558158055033,0.3280179557452514,0.2834015267391709
nogram,trigram,8,2690,seen,f16-63,91057,3.10256840561517,0.31373533850489377,0.2703231407854618
nogram,trigram,8,2690,seen,f2-3,49885,3.003890495048243,0.3229934497973029,0.27898825356588347
nogram,trigram,8,2690,seen,f256+,51298,3.1561468096720198,0.29754082986378316,0.2529350082933788
nogram,trigram,8,2690,seen,f4-7,49336,3.0406821516704663,0.318784829174788,0.27358489056098767
nogram,trigram,8,2690,seen,f64-255,65211,3.081802443604918,0.31797028349965306,0.27100426537065325
nogram,trigram,8,2690,seen,f8-15,48849,3.0593804303041225,0.3193037476200023,0.2765897926956083
nogram,trigram,9,3030,novel,f0,184590,2.8903112663473105,0.33968027191755984,0.2894848071473435
nogram,trigram,9,3030,novel,f1,0,0.0,0.0,0.0
nogram,trigram,9,3030,novel,f16-63,0,0.0,0.0,0.0
nogram,trigram,9,3030,novel,f2-3,0,0.0,0.0,0.0
nogram,trigram,9,3030,novel,f256+,0,0.0,0.0,0.0
nogram,trigram,9,3030,novel,f4-7,0,0.0,0.0,0.0
nogram,trigram,9,3030,novel,f64-255,0,0.0,0.0,0.0
nogram,trigram,9,3030,novel,f8-15,0,0.0,0.0,0.0
nogram,trigram,9,3030,seen,f0,0,0.0,0.0,0.0
nogram,trigram,9,3030,seen,f1,49598,2.955400513541152,0.32833812762814335,0.2834541085854797
nogram,trigram,9,3030,seen,f16-63,91057,3.1076682999725733,0.313471480562334,0.26930574936173646
nogram,trigram,9,3030,seen,f2-3,49885,3.008368796479518,0.3232367812382453,0.27881418671844155
nogram,trigram,9,3030,seen,f256+,51298,3.1642432661046653,0.297641752872323,0.2512606591737441
nogram,trigram,9,3030,seen,f4-7,49336,3.0506401157485943,0.3187041235555156,0.273381530124141
nogram,trigram,9,3030,seen,f64-255,65211,3.093051106421151,0.3167540268410732,0.26909421890913965
nogram,trigram,9,3030,seen,f8-15,48849,3.058140704022789,0.32123185002397664,0.27679731409765995
nogram,trigram,10,3370,novel,f0,184590,2.7587513607051393,0.3498576443808471,0.29366852349614664
nogram,trigram,10,3370,novel,f1,0,0.0,0.0,0.0
nogram,trigram,10,3370,novel,f16-63,0,0.0,0.0,0.0
nogram,trigram,10,3370,novel,f2-3,0,0.0,0.0,0.0
nogram,trigram,10,3370,novel,f256+,0,0.0,0.0,0.0
nogram,trigram,10,3370,novel,f4-7,0,0.0,0.0,0.0
nogram,trigram,10,3370,novel,f64-255,0,0.0,0.0,0.0
nogram,trigram,10,3370,novel,f8-15,0,0.0,0.0,0.0
nogram,trigram,10,3370,seen,f0,0,0.0,0.0,0.0
nogram,trigram,10,3370,seen,f1,49598,2.8236286735864806,0.3386127751411408,0.2874631724299228
nogram,trigram,10,3370,seen,f16-63,91057,2.973954478582767,0.32307782230240534,0.27442949421502094
nogram,trigram,10,3370,seen,f2-3,49885,2.877199051923042,0.3330419374434947,0.28372483704116214
nogram,trigram,10,3370,seen,f256+,51298,3.041519091617431,0.30238057561711834,0.25439231917380384
nogram,trigram,10,3370,seen,f4-7,49336,2.92282991329434,0.3267036528345524,0.27727166485224586
nogram,trigram,10,3370,seen,f64-255,65211,2.9533976832139333,0.32727364138662723,0.27366772481956736
nogram,trigram,10,3370,seen,f8-15,48849,2.9239409151997067,0.33060439943109776,0.2818651147183624
nogram,trigram,11,3700,novel,f0,184590,2.777332032445242,0.3522375994527374,0.293758214448393
nogram,trigram,11,3700,novel,f1,0,0.0,0.0,0.0
nogram,trigram,11,3700,novel,f16-63,0,0.0,0.0,0.0
nogram,trigram,11,3700,novel,f2-3,0,0.0,0.0,0.0
nogram,trigram,11,3700,novel,f256+,0,0.0,0.0,0.0
nogram,trigram,11,3700,novel,f4-7,0,0.0,0.0,0.0
nogram,trigram,11,3700,novel,f64-255,0,0.0,0.0,0.0
nogram,trigram,11,3700,novel,f8-15,0,0.0,0.0,0.0
nogram,trigram,11,3700,seen,f0,0,0.0,0.0,0.0
nogram,trigram,11,3700,seen,f1,49598,2.838157535797185,0.3417422498165568,0.2882752350122685
nogram,trigram,11,3700,seen,f16-63,91057,2.980818138789014,0.32612172152642654,0.2752523863606319
nogram,trigram,11,3700,seen,f2-3,49885,2.889983317290688,0.33518098057221096,0.28445454596538733
nogram,trigram,11,3700,seen,f256+,51298,3.053622770421347,0.3065681188918897,0.25586011613286674
nogram,trigram,11,3700,seen,f4-7,49336,2.9322369595198676,0.330973371870614,0.2777784805197283
nogram,trigram,11,3700,seen,f64-255,65211,2.9562412205577657,0.3309449861256156,0.2748417125924661
nogram,trigram,11,3700,seen,f8-15,48849,2.933912272225742,0.3336116484265292,0.28233580621176385
nogram,trigram,12,4040,novel,f0,184590,2.6612738331313572,0.3577971662189407,0.29427476724820906
nogram,trigram,12,4040,novel,f1,0,0.0,0.0,0.0
nogram,trigram,12,4040,novel,f16-63,0,0.0,0.0,0.0
nogram,trigram,12,4040,novel,f2-3,0,0.0,0.0,0.0
nogram,trigram,12,4040,novel,f256+,0,0.0,0.0,0.0
nogram,trigram,12,4040,novel,f4-7,0,0.0,0.0,0.0
nogram,trigram,12,4040,novel,f64-255,0,0.0,0.0,0.0
nogram,trigram,12,4040,novel,f8-15,0,0.0,0.0,0.0
nogram,trigram,12,4040,seen,f0,0,0.0,0.0,0.0
nogram,trigram,12,4040,seen,f1,49598,2.726141730482881,0.3464836414611301,0.29004087186156885
nogram,trigram,12,4040,seen,f16-63,91057,2.8752082745621075,0.3310840222389902,0.27736226182601464
nogram,trigram,12,4040,seen,f2-3,49885,2.777855874283782,0.3407831709744207,0.28648462424849386
nogram,trigram,12,4040,seen,f256+,51298,2.939607723449564,0.31609918027155454,0.2602241699822822
nogram,trigram,12,4040,seen,f4-7,49336,2.8274045779610746,0.3352907420525583,0.2801521663872426
nogram,trigram,12,4040,seen,f64-255,65211,2.8491358879493545,0.33600684065969355,0.27695037854200355
nogram,trigram,12,4040,seen,f8-15,48849,2.8280617851122933,0.33890417871554485,0.2843262271087172
nogram,trigram,13,4380,novel,f0,184590,2.71391058400042,0.35895203311561175,0.29426117611100855
nogram,trigram,13,4380,novel,f1,0,0.0,0.0,0.0
nogram,trigram,13,4380,novel,f16-63,0,0.0,0.0,0.0
nogram,trigram,13,4380,novel,f2-3,0,0.0,0.0,0.0
nogram,trigram,13,4380,novel,f256+,0,0.0,0.0,0.0
nogram,trigram,13,4380,novel,f4-7,0,0.0,0.0,0.0
nogram,trigram,13,4380,novel,f64-255,0,0.0,0.0,0.0
nogram,trigram,13,4380,novel,f8-15,0,0.0,0.0,0.0
nogram,trigram,13,4380,seen,f0,0,0.0,0.0,0.0
nogram,trigram,13,4380,seen,f1,49598,2.783462482691596,0.3464814828723189,0.28847356805809393
nogram,trigram,13,4380,seen,f16-63,91057,2.9454262267083546,0.3290923358218049,0.2749565196776631
nogram,trigram,13,4380,seen,f2-3,49885,2.8375810925728375,0.3401684602932183,0.2848879035862893
nogram,trigram,13,4380,seen,f256+,51298,3.0142759254136076,0.3101583866568009,0.25559790407083127
nogram,trigram,13,4380,seen,f4-7,49336,2.889182952055677,0.3336405998391071,0.27841244265369414
nogram,trigram,13,4380,seen,f64-255,65211,2.926423510342514,0.331938894366508,0.27392381007346767
nogram,trigram,13,4380,seen,f8-15,48849,2.892434100172164,0.3387133981070501,0.28292558047635435
nogram,trigram,14,4710,novel,f0,184590,2.5763318921815914,0.3682987008632847,0.2971454507448423
nogram,trigram,14,4710,novel,f1,0,0.0,0.0,0.0
nogram,trigram,14,4710,novel,f16-63,0,0.0,0.0,0.0
nogram,trigram,14,4710,novel,f2-3,0,0.0,0.0,0.0
nogram,trigram,14,4710,novel,f256+,0,0.0,0.0,0.0
nogram,trigram,14,4710,novel,f4-7,0,0.0,0.0,0.0
nogram,trigram,14,4710,novel,f64-255,0,0.0,0.0,0.0
nogram,trigram,14,4710,novel,f8-15,0,0.0,0.0,0.0
nogram,trigram,14,4710,seen,f0,0,0.0,0.0,0.0
nogram,trigram,14,4710,seen,f1,49598,2.642982976911013,0.3564886276366202,0.29108004526428405
nogram,trigram,14,4710,seen,f16-63,91057,2.7917354014505156,0.3407479354408897,0.27896868811603603
nogram,trigram,14,4710,seen,f2-3,49885,2.696729774032188,0.3497366262044411,0.2889559360702194
nogram,trigram,14,4710,seen,f256+,51298,2.8667372836396763,0.3201963614760366,0.2599164356540515
nogram,trigram,14,4710,seen,f4-7,49336,2.7417506649234404,0.3452858990863979,0.2828026286036366
nogram,trigram,14,4710,seen,f64-255,65211,2.760589705589072,0.34463915105877,0.2791007251424395
nogram,trigram,14,4710,seen,f8-15,48849,2.7511418064437705,0.3471357367255634,0.28571497579732774
nogram,trigram,15,5050,novel,f0,184590,2.6052547859079045,0.3689811954134462,0.29666178318887815
nogram,trigram,15,5050,novel,f1,0,0.0,0.0,0.0
nogram,trigram,15,5050,novel,f16-63,0,0.0,0.0,0.0
nogram,trigram,15,5050,novel,f2-3,0,0.0,0.0,0.0
nogram,trigram,15,5050,novel,f256+,0,0.0,0.0,0.0
nogram,trigram,15,5050,novel,f4-7,0,0.0,0.0,0.0
nogram,trigram,15,5050,novel,f64-255,0,0.0,0.0,0.0
nogram,trigram,15,5050,novel,f8-15,0,0.0,0.0,0.0
nogram,trigram,15,5050,seen,f0,0,0.0,0.0,0.0
nogram,trigram,15,5050,seen,f1,49598,2.6828039876151455,0.3559299307035271,0.2910130419295345
nogram,trigram,15,5050,seen,f16-63,91057,2.8320126481583894,0.3407705024663465,0.27919244587402564
nogram,trigram,15,5050,seen,f2-3,49885,2.7357742258482727,0.3499937702199412,0.28763168738784745
nogram,trigram,15,5050,seen,f256+,51298,2.9296561481452734,0.31791105067338976,0.2590985787859073
nogram,trigram,15,5050,seen,f4-7,49336,2.783555531488023,0.3439580782021991,0.2813486609544998
nogram,trigram,15,5050,seen,f64-255,65211,2.8067823431839174,0.34485972923034436,0.2791357381047226
nogram,trigram,15,5050,seen,f8-15,48849,2.7848823822924147,0.3482282884764924,0.2864154659518297
nogram,trigram,16,5390,novel,f0,184590,2.6066458801925934,0.36305549614894006,0.2912269290543423
nogram,trigram,16,5390,novel,f1,0,0.0,0.0,0.0
nogram,trigram,16,5390,novel,f16-63,0,0.0,0.0,0.0
nogram,trigram,16,5390,novel,f2-3,0,0.0,0.0,0.0
nogram,trigram,16,5390,novel,f256+,0,0.0,0.0,0.0
nogram,trigram,16,5390,novel,f4-7,0,0.0,0.0,0.0
nogram,trigram,16,5390,novel,f64-255,0,0.0,0.0,0.0
nogram,trigram,16,5390,novel,f8-15,0,0.0,0.0,0.0
nogram,trigram,16,5390,seen,f0,0,0.0,0.0,0.0
nogram,trigram,16,5390,seen,f1,49598,2.678476799719336,0.35032852534023706,0.2868362278339459
nogram,trigram,16,5390,seen,f16-63,91057,2.831702910515587,0.33547992890911943,0.2747318771884725
nogram,trigram,16,5390,seen,f2-3,49885,2.7329689733396023,0.3439025301153192,0.2838569868677611
nogram,trigram,16,5390,seen,f256+,51298,2.931899398587414,0.31648608439671055,0.25647686440839007
nogram,trigram,16,5390,seen,f4-7,49336,2.776867978408856,0.33983112443926755,0.27769286773940144
nogram,trigram,16,5390,seen,f64-255,65211,2.8139967818812215,0.33801894362639023,0.2744300711261842
nogram,trigram,16,5390,seen,f8-15,48849,2.7859286821664457,0.3430224624927334,0.28151424328982666
nogram,trigram,17,5720,novel,f0,184590,2.5419770258991194,0.373693567087436,0.29534749780151776
nogram,trigram,17,5720,novel,f1,0,0.0,0.0,0.0
nogram,trigram,17,5720,novel,f16-63,0,0.0,0.0,0.0
nogram,trigram,17,5720,novel,f2-3,0,0.0,0.0,0.0
nogram,trigram,17,5720,novel,f256+,0,0.0,0.0,0.0
nogram,trigram,17,5720,novel,f4-7,0,0.0,0.0,0.0
nogram,trigram,17,5720,novel,f64-255,0,0.0,0.0,0.0
nogram,trigram,17,5720,novel,f8-15,0,0.0,0.0,0.0
nogram,trigram,17,5720,seen,f0,0,0.0,0.0,0.0
nogram,trigram,17,5720,seen,f1,49598,2.61357098797691,0.36134972584928565,0.29078238586514316
nogram,trigram,17,5720,seen,f16-63,91057,2.771451916971777,0.344774733819774,0.27919006656825196
nogram,trigram,17,5720,seen,f2-3,49885,2.6713449421658018,0.35496355047696093,0.2873681043296718
nogram,trigram,17,5720,seen,f256+,51298,2.8568044880850048,0.3255454932443954,0.2598305862815135
nogram,trigram,17,5720,seen,f4-7,49336,2.71563762117865,0.3489181432467605,0.2816496773795564
nogram,trigram,17,5720,seen,f64-255,65211,2.7544238568896136,0.34738067654633076,0.27781487192537185
nogram,trigram,17,5720,seen,f8-15,48849,2.7267757220023445,0.35111976471741224,0.2855071532284863
nogram,trigram,18,6060,novel,f0,184590,2.517655462595211,0.376172902292094,0.29569129733398364
nogram,trigram,18,6060,novel,f1,0,0.0,0.0,0.0
nogram,trigram,18,6060,novel,f16-63,0,0.0,0.0,0.0
nogram,trigram,18,6060,novel,f2-3,0,0.0,0.0,0.0
nogram,trigram,18,6060,novel,f256+,0,0.0,0.0,0.0
nogram,trigram,18,6060,novel,f4-7,0,0.0,0.0,0.0
nogram,trigram,18,6060,novel,f64-255,0,0.0,0.0,0.0
nogram,trigram,18,6060,novel,f8-15,0,0.0,0.0,0.0
nogram,trigram,18,6060,seen,f0,0,0.0,0.0,0.0
nogram,trigram,18,6060,seen,f1,49598,2.5957560659740055,0.36306880837883,0.29083419161952845
nogram,trigram,18,6060,seen,f16-63,91057,2.746910690683263,0.34654366403754266,0.27813625884525484
nogram,trigram,18,6060,seen,f2-3,49885,2.6523749155025285,0.3573067476229896,0.28791058722861146
nogram,trigram,18,6060,seen,f256+,51298,2.8468426419760817,0.32223434356610636,0.25787863938490513
nogram,trigram,18,6060,seen,f4-7,49336,2.69688088790884,0.35023716353909184,0.28181458650317204
nogram,trigram,18,6060,seen,f64-255,65211,2.7223133180322203,0.3509344695842266,0.2781002858549249
nogram,trigram,18,6060,seen,f8-15,48849,2.7080494897118004,0.35276658000531386,0.2849156778217942
nogram,trigram,19,6400,novel,f0,184590,2.5462791413819987,0.3716688706829881,0.2922643859831512
nogram,trigram,19,6400,novel,f1,0,0.0,0.0,0.0
nogram,trigram,19,6400,novel,f16-63,0,0.0,0.0,0.0
nogram,trigram,19,6400,novel,f2-3,0,0.0,0.0,0.0
nogram,trigram,19,6400,novel,f256+,0,0.0,0.0,0.0
nogram,trigram,19,6400,novel,f4-7,0,0.0,0.0,0.0
nogram,trigram,19,6400,novel,f64-255,0,0.0,0.0,0.0
nogram,trigram,19,6400,novel,f8-15,0,0.0,0.0,0.0
nogram,trigram,19,6400,seen,f0,0,0.0,0.0,0.0
nogram,trigram,19,6400,seen,f1,49598,2.6251819168221626,0.3581281401893872,0.2874523756062703
nogram,trigram,19,6400,seen,f16-63,91057,2.7823191461195007,0.34181636383964764,0.2759453307443685
nogram,trigram,19,6400,seen,f2-3,49885,2.6800851927336224,0.3529329911348943,0.2856116824980794
nogram,trigram,19,6400,seen,f256+,51298,2.876244176879674,0.32362976966646106,0.2580867090274688
nogram,trigram,19,6400,seen,f4-7,49336,2.7217089069187717,0.3467765076623773,0.2789480806950387
nogram,trigram,19,6400,seen,f64-255,65211,2.7653737492654953,0.34470962191956056,0.27532257313420505
nogram,trigram,19,6400,seen,f8-15,48849,2.7369497534014626,0.3489572171421123,0.28215760647405813
nogram,trigram,20,6740,novel,f0,184590,2.4168176851621994,0.3860565354480738,0.29691844872622736
nogram,trigram,20,6740,novel,f1,0,0.0,0.0,0.0
nogram,trigram,20,6740,novel,f16-63,0,0.0,0.0,0.0
nogram,trigram,20,6740,novel,f2-3,0,0.0,0.0,0.0
nogram,trigram,20,6740,novel,f256+,0,0.0,0.0,0.0
nogram,trigram,20,6740,novel,f4-7,0,0.0,0.0,0.0
nogram,trigram,20,6740,novel,f64-255,0,0.0,0.0,0.0
nogram,trigram,20,6740,novel,f8-15,0,0.0,0.0,0.0
nogram,trigram,20,6740,seen,f0,0,0.0,0.0,0.0
nogram,trigram,20,6740,seen,f1,49598,2.489757663454798,0.3734048055169806,0.2920356843549924
nogram,trigram,20,6740,seen,f16-63,91057,2.6490220219598717,0.3558370243299937,0.2809928593605092
nogram,trigram,20,6740,seen,f2-3,49885,2.5467486916369166,0.36612553449792506,0.2896349326799003
nogram,trigram,20,6740,seen,f256+,51298,2.7491175769017793,0.3329408634716535,0.2609318730816178
nogram,trigram,20,6740,seen,f4-7,49336,2.5877246558362716,0.36245617944834724,0.2838274572399012
nogram,trigram,20,6740,seen,f64-255,65211,2.6213943400152653,0.3593594089163968,0.28038359950295694
nogram,trigram,20,6740,seen,f8-15,48849,2.6061979235535793,0.3618261723584161,0.2875251264116148
